,Student ID,student_name,gender,grade,school_name,reading_score,math_score,School ID,type,size,budget,reading_pass_flag,math_pass_flag,pass_overall_flag
312,312,Paula Harrison,F,11th,Huang High School,81,91,0,District,2917,1910635,1,1,1
313,313,Wayne Atkinson,M,11th,Huang High School,86,63,0,District,2917,1910635,1,0,0
314,314,Lindsay Frank,F,9th,Huang High School,92,66,0,District,2917,1910635,1,0,0
315,315,Jose Garcia,M,10th,Huang High School,67,84,0,District,2917,1910635,0,1,0
316,316,Andrew Gaines,M,12th,Huang High School,68,87,0,District,2917,1910635,0,1,0
317,317,Rachael Liu,F,10th,Huang High School,77,79,0,District,2917,1910635,1,1,1
318,318,Donald Lewis,M,11th,Huang High School,72,72,0,District,2917,1910635,1,1,1
319,319,Shane Edwards,M,9th,Huang High School,74,59,0,District,2917,1910635,1,0,0
320,320,Todd Levy,M,12th,Huang High School,91,94,0,District,2917,1910635,1,1,1
321,321,Joanna Moore,F,10th,Huang High School,84,66,0,District,2917,1910635,1,0,0
322,322,Michael Lewis,M,9th,Huang High School,98,90,0,District,2917,1910635,1,1,1
323,323,James Robinson,M,9th,Huang High School,91,60,0,District,2917,1910635,1,0,0
324,324,Jeffrey Arellano,M,9th,Huang High School,89,87,0,District,2917,1910635,1,1,1
325,325,Heather Allen MD,F,11th,Huang High School,96,94,0,District,2917,1910635,1,1,1
326,326,Lori Villarreal,F,9th,Huang High School,66,81,0,District,2917,1910635,0,1,0
327,327,Robert Harper,M,12th,Huang High School,78,85,0,District,2917,1910635,1,1,1
328,328,Karen Villegas,F,9th,Huang High School,76,57,0,District,2917,1910635,1,0,0
329,329,Tracey Crane,F,9th,Huang High School,77,97,0,District,2917,1910635,1,1,1
330,330,Elizabeth Allen,F,9th,Huang High School,73,77,0,District,2917,1910635,1,1,1
331,331,Jorge Lynn,M,11th,Huang High School,93,66,0,District,2917,1910635,1,0,0
332,332,Harold Gordon,M,11th,Huang High School,98,66,0,District,2917,1910635,1,0,0
333,333,Nicholas Mcclain,M,9th,Huang High School,76,90,0,District,2917,1910635,1,1,1
334,334,Tanya Harris,F,11th,Huang High School,85,86,0,District,2917,1910635,1,1,1
335,335,Amy Smith,F,12th,Huang High School,93,93,0,District,2917,1910635,1,1,1
336,336,Kathy Morse,F,11th,Huang High School,64,91,0,District,2917,1910635,0,1,0
337,337,Andrea Wood,F,10th,Huang High School,77,70,0,District,2917,1910635,1,1,1
338,338,Maureen Massey,F,9th,Huang High School,98,76,0,District,2917,1910635,1,1,1
339,339,Daniel Smith,M,11th,Huang High School,66,81,0,District,2917,1910635,0,1,0
340,340,Alexandra Smith,F,11th,Huang High School,78,77,0,District,2917,1910635,1,1,1
341,341,Caitlin Hall,F,11th,Huang High School,72,58,0,District,2917,1910635,1,0,0
342,342,Jose Carlson,M,11th,Huang High School,90,91,0,District,2917,1910635,1,1,1
343,343,Deborah Macias,F,9th,Huang High School,90,87,0,District,2917,1910635,1,1,1
344,344,Dwayne Rice,M,11th,Huang High School,99,78,0,District,2917,1910635,1,1,1
345,345,Matthew Harris,M,10th,Huang High School,69,80,0,District,2917,1910635,0,1,0
346,346,Eric Bowman,M,9th,Huang High School,80,94,0,District,2917,1910635,1,1,1
347,347,Samuel Ali,M,9th,Huang High School,66,91,0,District,2917,1910635,0,1,0
348,348,David Miller,M,12th,Huang High School,70,92,0,District,2917,1910635,1,1,1
349,349,James Moreno,M,11th,Huang High School,89,63,0,District,2917,1910635,1,0,0
350,350,Brooke Austin,F,11th,Huang High School,78,98,0,District,2917,1910635,1,1,1
351,351,Alisha Martin,F,10th,Huang High School,65,68,0,District,2917,1910635,0,0,0
352,352,Neil Rodriguez,M,10th,Huang High School,98,69,0,District,2917,1910635,1,0,0
353,353,Gary Williams,M,10th,Huang High School,73,56,0,District,2917,1910635,1,0,0
354,354,Michael Pittman,M,12th,Huang High School,89,60,0,District,2917,1910635,1,0,0
355,355,Stephanie Palmer,F,10th,Huang High School,85,91,0,District,2917,1910635,1,1,1
356,356,Christine Perry,F,11th,Huang High School,92,97,0,District,2917,1910635,1,1,1
357,357,Suzanne David,F,10th,Huang High School,83,62,0,District,2917,1910635,1,0,0
358,358,Amber Smith,F,12th,Huang High School,82,75,0,District,2917,1910635,1,1,1
359,359,Ryan Jones,M,9th,Huang High School,94,62,0,District,2917,1910635,1,0,0
360,360,Emily Ford,F,9th,Huang High School,79,61,0,District,2917,1910635,1,0,0
361,361,Kelsey Shea,F,12th,Huang High School,85,66,0,District,2917,1910635,1,0,0
362,362,Katherine Wallace,F,12th,Huang High School,65,56,0,District,2917,1910635,0,0,0
363,363,Erica Conway,F,11th,Huang High School,79,72,0,District,2917,1910635,1,1,1
364,364,Tyler Parker,M,11th,Huang High School,88,56,0,District,2917,1910635,1,0,0
365,365,Michael Parks,M,9th,Huang High School,93,58,0,District,2917,1910635,1,0,0
366,366,Elizabeth Hunt,F,12th,Huang High School,91,58,0,District,2917,1910635,1,0,0
367,367,Grant Jackson,M,11th,Huang High School,78,61,0,District,2917,1910635,1,0,0
368,368,Daniel Matthews,M,9th,Huang High School,78,78,0,District,2917,1910635,1,1,1
369,369,Diana Silva,F,9th,Huang High School,69,82,0,District,2917,1910635,0,1,0
370,370,Frank Garza,M,11th,Huang High School,84,95,0,District,2917,1910635,1,1,1
371,371,Terri Fischer,F,10th,Huang High School,68,55,0,District,2917,1910635,0,0,0
372,372,Robert Goodwin,M,12th,Huang High School,95,92,0,District,2917,1910635,1,1,1
373,373,Bobby Ruiz,M,10th,Huang High School,65,97,0,District,2917,1910635,0,1,0
374,374,Stephanie Taylor,F,12th,Huang High School,75,97,0,District,2917,1910635,1,1,1
375,375,Erin Hill,F,10th,Huang High School,68,98,0,District,2917,1910635,0,1,0
376,376,Erin Cohen,F,10th,Huang High School,71,74,0,District,2917,1910635,1,1,1
377,377,Jeffrey Morris,M,9th,Huang High School,84,57,0,District,2917,1910635,1,0,0
378,378,Elizabeth Simpson,F,10th,Huang High School,97,63,0,District,2917,1910635,1,0,0
379,379,Jennifer Davis,F,11th,Huang High School,96,68,0,District,2917,1910635,1,0,0
380,380,Rachel Burton,F,9th,Huang High School,75,75,0,District,2917,1910635,1,1,1
381,381,Joseph Wilkins,M,9th,Huang High School,66,95,0,District,2917,1910635,0,1,0
382,382,Lawrence Montgomery,M,11th,Huang High School,87,70,0,District,2917,1910635,1,1,1
383,383,Patricia Howard,F,11th,Huang High School,70,65,0,District,2917,1910635,1,0,0
384,384,Jessica Hanson,F,11th,Huang High School,84,55,0,District,2917,1910635,1,0,0
385,385,Donna Dean,F,10th,Huang High School,98,77,0,District,2917,1910635,1,1,1
386,386,Edwin Reid,M,9th,Huang High School,69,57,0,District,2917,1910635,0,0,0
387,387,Jodi Brown,F,12th,Huang High School,70,85,0,District,2917,1910635,1,1,1
388,388,Elizabeth Richard,F,9th,Huang High School,90,88,0,District,2917,1910635,1,1,1
389,389,Aaron Martinez,M,9th,Huang High School,85,72,0,District,2917,1910635,1,1,1
390,390,Stephen Fischer,M,9th,Huang High School,81,88,0,District,2917,1910635,1,1,1
391,391,Diana Reeves,F,11th,Huang High School,86,83,0,District,2917,1910635,1,1,1
392,392,Jeffrey Eaton,M,10th,Huang High School,99,90,0,District,2917,1910635,1,1,1
393,393,Evelyn Miller,F,9th,Huang High School,65,71,0,District,2917,1910635,0,1,0
394,394,Christopher Kidd,M,9th,Huang High School,97,55,0,District,2917,1910635,1,0,0
395,395,Sarah Adams,F,9th,Huang High School,91,62,0,District,2917,1910635,1,0,0
396,396,Melinda Nelson,F,12th,Huang High School,75,82,0,District,2917,1910635,1,1,1
397,397,Kevin Brooks,M,11th,Huang High School,78,72,0,District,2917,1910635,1,1,1
398,398,John Bowen,M,12th,Huang High School,77,56,0,District,2917,1910635,1,0,0
399,399,Tracie Abbott,F,12th,Huang High School,72,69,0,District,2917,1910635,1,0,0
400,400,Allen Foster,M,11th,Huang High School,93,65,0,District,2917,1910635,1,0,0
401,401,Kathryn Elliott,F,12th,Huang High School,63,91,0,District,2917,1910635,0,1,0
402,402,Christopher Walker,M,12th,Huang High School,94,66,0,District,2917,1910635,1,0,0
403,403,Cynthia Martin,F,11th,Huang High School,67,59,0,District,2917,1910635,0,0,0
404,404,Amanda Bennett,F,11th,Huang High School,88,97,0,District,2917,1910635,1,1,1
405,405,Dennis Padilla,M,11th,Huang High School,92,93,0,District,2917,1910635,1,1,1
406,406,Antonio Miller,M,11th,Huang High School,63,63,0,District,2917,1910635,0,0,0
407,407,Melissa Trevino,F,11th,Huang High School,71,56,0,District,2917,1910635,1,0,0
408,408,Andrew King,M,10th,Huang High School,99,80,0,District,2917,1910635,1,1,1
409,409,John Martinez,M,11th,Huang High School,68,76,0,District,2917,1910635,0,1,0
410,410,Lauren King,F,9th,Huang High School,74,82,0,District,2917,1910635,1,1,1
411,411,Stephanie Mercado,F,9th,Huang High School,93,98,0,District,2917,1910635,1,1,1
412,412,William Smith,M,11th,Huang High School,69,94,0,District,2917,1910635,0,1,0
413,413,Jonathan Marshall,M,12th,Huang High School,86,72,0,District,2917,1910635,1,1,1
414,414,Luke Lowery MD,M,10th,Huang High School,93,82,0,District,2917,1910635,1,1,1
415,415,Emily Reynolds,F,9th,Huang High School,88,99,0,District,2917,1910635,1,1,1
416,416,Kevin Mclean,M,9th,Huang High School,86,80,0,District,2917,1910635,1,1,1
417,417,Elizabeth Taylor,F,11th,Huang High School,97,84,0,District,2917,1910635,1,1,1
418,418,Pamela Rivas,F,11th,Huang High School,84,58,0,District,2917,1910635,1,0,0
419,419,Tammy Martin,F,9th,Huang High School,84,64,0,District,2917,1910635,1,0,0
420,420,Holly Watkins,F,9th,Huang High School,81,74,0,District,2917,1910635,1,1,1
421,421,Patrick Chen,M,9th,Huang High School,67,79,0,District,2917,1910635,0,1,0
422,422,Michelle Griffin,F,10th,Huang High School,85,81,0,District,2917,1910635,1,1,1
423,423,Theresa Andrews,F,12th,Huang High School,65,58,0,District,2917,1910635,0,0,0
424,424,Alan Henry,M,9th,Huang High School,63,81,0,District,2917,1910635,0,1,0
425,425,Dr. Larry Hines,M,10th,Huang High School,91,59,0,District,2917,1910635,1,0,0
426,426,Travis Frazier,M,12th,Huang High School,75,68,0,District,2917,1910635,1,0,0
427,427,Julie Jones,F,12th,Huang High School,74,68,0,District,2917,1910635,1,0,0
428,428,Natalie Reynolds,F,10th,Huang High School,77,70,0,District,2917,1910635,1,1,1
429,429,Jessica Cohen,F,10th,Huang High School,69,98,0,District,2917,1910635,0,1,0
430,430,Jason Robinson,M,12th,Huang High School,69,95,0,District,2917,1910635,0,1,0
431,431,Heather Palmer,F,9th,Huang High School,78,57,0,District,2917,1910635,1,0,0
432,432,Emily Cardenas MD,F,10th,Huang High School,77,87,0,District,2917,1910635,1,1,1
433,433,Scott Glover,M,12th,Huang High School,65,92,0,District,2917,1910635,0,1,0
434,434,Jacqueline White,F,12th,Huang High School,68,67,0,District,2917,1910635,0,0,0
435,435,Mrs. Elizabeth Espinoza DDS,F,9th,Huang High School,76,75,0,District,2917,1910635,1,1,1
436,436,Toni Porter,F,11th,Huang High School,92,72,0,District,2917,1910635,1,1,1
437,437,Jennifer Mejia,F,11th,Huang High School,90,59,0,District,2917,1910635,1,0,0
438,438,Brenda Peterson,F,10th,Huang High School,75,78,0,District,2917,1910635,1,1,1
439,439,Paul Hamilton,M,9th,Huang High School,73,72,0,District,2917,1910635,1,1,1
440,440,Patricia Nguyen,F,11th,Huang High School,83,56,0,District,2917,1910635,1,0,0
441,441,James Ho,M,12th,Huang High School,86,61,0,District,2917,1910635,1,0,0
442,442,Elizabeth Cohen,F,10th,Huang High School,97,61,0,District,2917,1910635,1,0,0
443,443,Stephanie Lane,F,9th,Huang High School,70,57,0,District,2917,1910635,1,0,0
444,444,Dawn Rhodes,F,12th,Huang High School,67,66,0,District,2917,1910635,0,0,0
445,445,Theresa Robinson,F,10th,Huang High School,63,65,0,District,2917,1910635,0,0,0
446,446,Breanna Mosley,F,9th,Huang High School,85,79,0,District,2917,1910635,1,1,1
447,447,Carmen Wilson,F,10th,Huang High School,69,92,0,District,2917,1910635,0,1,0
448,448,Ian Brown,M,9th,Huang High School,77,71,0,District,2917,1910635,1,1,1
449,449,Kathleen Matthews,F,11th,Huang High School,96,60,0,District,2917,1910635,1,0,0
450,450,Bryan Diaz,M,11th,Huang High School,64,84,0,District,2917,1910635,0,1,0
451,451,Gina Sweeney,F,11th,Huang High School,81,59,0,District,2917,1910635,1,0,0
452,452,Alan Garcia,M,10th,Huang High School,88,60,0,District,2917,1910635,1,0,0
453,453,Erik Wheeler,M,10th,Huang High School,94,58,0,District,2917,1910635,1,0,0
454,454,Stephanie Robles,F,9th,Huang High School,83,95,0,District,2917,1910635,1,1,1
455,455,Samantha Hanson,F,9th,Huang High School,83,61,0,District,2917,1910635,1,0,0
456,456,Christopher Williams,M,11th,Huang High School,89,83,0,District,2917,1910635,1,1,1
457,457,Stephanie Hart,F,12th,Huang High School,94,63,0,District,2917,1910635,1,0,0
458,458,Mrs. Lisa Becker,F,11th,Huang High School,84,68,0,District,2917,1910635,1,0,0
459,459,Bianca Johnson,F,9th,Huang High School,92,68,0,District,2917,1910635,1,0,0
460,460,Amy Steele,F,12th,Huang High School,67,63,0,District,2917,1910635,0,0,0
461,461,Gina Contreras,F,9th,Huang High School,92,92,0,District,2917,1910635,1,1,1
462,462,Jaime Alexander,F,10th,Huang High School,93,77,0,District,2917,1910635,1,1,1
463,463,Kevin Coleman,M,12th,Huang High School,88,77,0,District,2917,1910635,1,1,1
464,464,Caitlin Williams,F,10th,Huang High School,98,79,0,District,2917,1910635,1,1,1
465,465,Joseph Lloyd,M,9th,Huang High School,81,89,0,District,2917,1910635,1,1,1
466,466,Carrie Hernandez,F,11th,Huang High School,86,92,0,District,2917,1910635,1,1,1
467,467,Mr. Travis Young,M,10th,Huang High School,81,61,0,District,2917,1910635,1,0,0
468,468,Francis Wright,M,12th,Huang High School,63,92,0,District,2917,1910635,0,1,0
469,469,Joel Harper,M,9th,Huang High School,99,94,0,District,2917,1910635,1,1,1
470,470,Eduardo Park,M,9th,Huang High School,67,62,0,District,2917,1910635,0,0,0
471,471,Melissa Yoder,F,10th,Huang High School,95,74,0,District,2917,1910635,1,1,1
472,472,Donna Campbell,F,9th,Huang High School,82,64,0,District,2917,1910635,1,0,0
473,473,Connie Delacruz,F,9th,Huang High School,64,58,0,District,2917,1910635,0,0,0
474,474,Luis Parker,M,9th,Huang High School,89,95,0,District,2917,1910635,1,1,1
475,475,Pamela Watts,F,11th,Huang High School,82,58,0,District,2917,1910635,1,0,0
476,476,Lindsey Mitchell,F,10th,Huang High School,72,89,0,District,2917,1910635,1,1,1
477,477,Brenda Price,F,10th,Huang High School,79,75,0,District,2917,1910635,1,1,1
478,478,Joseph Howard,M,10th,Huang High School,90,61,0,District,2917,1910635,1,0,0
479,479,Amy Evans,F,10th,Huang High School,92,73,0,District,2917,1910635,1,1,1
480,480,Paula Fernandez DVM,F,9th,Huang High School,69,96,0,District,2917,1910635,0,1,0
481,481,Amber Cunningham,F,11th,Huang High School,97,86,0,District,2917,1910635,1,1,1
482,482,Preston Wheeler,M,10th,Huang High School,65,56,0,District,2917,1910635,0,0,0
483,483,James Lopez,M,9th,Huang High School,68,89,0,District,2917,1910635,0,1,0
484,484,Chad Drake,M,11th,Huang High School,67,99,0,District,2917,1910635,0,1,0
485,485,Samuel Blackburn,M,11th,Huang High School,73,96,0,District,2917,1910635,1,1,1
486,486,Shawn Nielsen,M,9th,Huang High School,86,81,0,District,2917,1910635,1,1,1
487,487,Eric Perez,M,10th,Huang High School,83,67,0,District,2917,1910635,1,0,0
488,488,Kevin Montgomery,M,12th,Huang High School,67,81,0,District,2917,1910635,0,1,0
489,489,Terry Thomas,M,9th,Huang High School,88,65,0,District,2917,1910635,1,0,0
490,490,Kim Meyer,F,9th,Huang High School,92,66,0,District,2917,1910635,1,0,0
491,491,Michael Townsend,M,10th,Huang High School,95,78,0,District,2917,1910635,1,1,1
492,492,Ronnie Rodriguez,M,10th,Huang High School,71,79,0,District,2917,1910635,1,1,1
493,493,Savannah Smith,F,10th,Huang High School,95,79,0,District,2917,1910635,1,1,1
494,494,Shane Nguyen,M,10th,Huang High School,74,65,0,District,2917,1910635,1,0,0
495,495,Michael Brown,M,12th,Huang High School,99,71,0,District,2917,1910635,1,1,1
496,496,Robert Young,M,9th,Huang High School,70,72,0,District,2917,1910635,1,1,1
497,497,Daniel Griffin,M,9th,Huang High School,74,98,0,District,2917,1910635,1,1,1
498,498,James Johnson,M,11th,Huang High School,73,80,0,District,2917,1910635,1,1,1
499,499,Mary Cox,F,10th,Huang High School,97,79,0,District,2917,1910635,1,1,1
500,500,Tina Aguirre,F,10th,Huang High School,86,90,0,District,2917,1910635,1,1,1
501,501,Jillian Mcdonald,F,9th,Huang High School,64,70,0,District,2917,1910635,0,1,0
502,502,Matthew Branch,M,10th,Huang High School,71,89,0,District,2917,1910635,1,1,1
503,503,Christopher Jordan,M,11th,Huang High School,78,84,0,District,2917,1910635,1,1,1
504,504,Victor Mcguire,M,11th,Huang High School,93,94,0,District,2917,1910635,1,1,1
505,505,Erin Arnold,F,10th,Huang High School,96,78,0,District,2917,1910635,1,1,1
506,506,Nicholas Wu,M,10th,Huang High School,85,74,0,District,2917,1910635,1,1,1
507,507,Kristen Wilson,F,12th,Huang High School,72,89,0,District,2917,1910635,1,1,1
508,508,Morgan Moore,F,10th,Huang High School,63,84,0,District,2917,1910635,0,1,0
509,509,Stephen Smith,M,9th,Huang High School,90,90,0,District,2917,1910635,1,1,1
510,510,Jeremy Romero,M,10th,Huang High School,76,58,0,District,2917,1910635,1,0,0
511,511,Julie Bush,F,9th,Huang High School,96,97,0,District,2917,1910635,1,1,1
512,512,Brittany Taylor,F,11th,Huang High School,81,58,0,District,2917,1910635,1,0,0
513,513,James Kim,M,10th,Huang High School,89,70,0,District,2917,1910635,1,1,1
514,514,Ashley Roberts,F,10th,Huang High School,93,66,0,District,2917,1910635,1,0,0
515,515,Brandon Johnson,M,10th,Huang High School,80,74,0,District,2917,1910635,1,1,1
516,516,David Davenport,M,12th,Huang High School,89,61,0,District,2917,1910635,1,0,0
517,517,Mark Washington,M,9th,Huang High School,84,78,0,District,2917,1910635,1,1,1
518,518,Alicia Marshall,F,9th,Huang High School,97,84,0,District,2917,1910635,1,1,1
519,519,Barbara Santana,F,12th,Huang High School,90,69,0,District,2917,1910635,1,0,0
520,520,Samantha Parker,F,10th,Huang High School,88,72,0,District,2917,1910635,1,1,1
521,521,Joseph Walters,M,11th,Huang High School,82,76,0,District,2917,1910635,1,1,1
522,522,Michael Zamora,M,11th,Huang High School,96,94,0,District,2917,1910635,1,1,1
523,523,Kyle Cobb,M,11th,Huang High School,72,87,0,District,2917,1910635,1,1,1
524,524,Jill Clark,F,10th,Huang High School,76,92,0,District,2917,1910635,1,1,1
525,525,Sarah Warren,F,11th,Huang High School,93,91,0,District,2917,1910635,1,1,1
526,526,Jennifer Robinson,F,10th,Huang High School,89,85,0,District,2917,1910635,1,1,1
527,527,Patricia Johnson,F,11th,Huang High School,79,68,0,District,2917,1910635,1,0,0
528,528,Henry Evans,M,10th,Huang High School,68,88,0,District,2917,1910635,0,1,0
529,529,Alexander Ramsey,M,10th,Huang High School,63,90,0,District,2917,1910635,0,1,0
530,530,Brandon Stephens,M,10th,Huang High School,89,94,0,District,2917,1910635,1,1,1
531,531,Jeff Holland,M,9th,Huang High School,72,79,0,District,2917,1910635,1,1,1
532,532,Samuel Schultz,M,10th,Huang High School,93,93,0,District,2917,1910635,1,1,1
533,533,Brett Johnson,M,11th,Huang High School,66,72,0,District,2917,1910635,0,1,0
534,534,Daniel Sherman,M,12th,Huang High School,64,63,0,District,2917,1910635,0,0,0
535,535,Justin Mccall,M,11th,Huang High School,81,56,0,District,2917,1910635,1,0,0
536,536,Jonathan Evans,M,9th,Huang High School,99,83,0,District,2917,1910635,1,1,1
537,537,Jacqueline Kennedy,F,11th,Huang High School,63,69,0,District,2917,1910635,0,0,0
538,538,Martin Stephenson,M,10th,Huang High School,96,63,0,District,2917,1910635,1,0,0
539,539,Lindsey Lane,F,9th,Huang High School,90,81,0,District,2917,1910635,1,1,1
540,540,Jessica Hart,F,10th,Huang High School,95,98,0,District,2917,1910635,1,1,1
541,541,Edward Lucas,M,10th,Huang High School,76,98,0,District,2917,1910635,1,1,1
542,542,Lisa Osborne,F,9th,Huang High School,86,69,0,District,2917,1910635,1,0,0
543,543,Hannah Black,F,9th,Huang High School,80,94,0,District,2917,1910635,1,1,1
